sequence_id,Label
NC_000023.11_38479720_38479833_+,1
NC_000006.12_91491427_91491504_-,1
NC_000014.9_60397757_60398014_+,1
NC_000009.12_136947694_136947837_+,1
NC_000002.12_56248065_56248340_-,1
NC_000023.11_115718942_115719229_-,1
NC_000008.11_6264939_6264989_+,1
NC_000016.10_9437973_9438194_-,1
NC_000022.11_16914279_16914530_-,1
NC_000006.12_46205654_46205824_+,1
NC_000018.10_78236676_78236942_+,1
NC_000003.12_132243609_132243785_-,1
NC_000023.11_96479759_96479908_+,1
NC_000023.11_65752782_65752832_-,1
NC_000003.12_153203606_153203764_-,1
NC_000001.11_193905998_193906105_-,0
NC_000020.11_24783852_24783968_-,0
NC_000007.14_157406662_157406730_-,0
NC_000018.10_70507623_70507841_+,0
NC_000001.11_71229183_71229272_-,0
NC_000010.11_4344500_4344598_+,0
NC_000004.12_93487873_93487965_-,0
NC_000008.11_35804538_35804663_+,0
NC_000006.12_45675520_45675738_-,0
NC_000003.12_193153611_193153724_+,0
NC_000002.12_181143714_181143761_-,0
NC_000017.11_17038719_17038814_+,0
NC_000019.10_40251827_40251886_+,0
NC_000002.12_180025040_180025096_-,0
NC_000023.11_30437811_30437846_+,0
NC_000007.14_26046898_26047002_+,0
NC_000008.11_143238662_143238751_+,0
NC_000007.14_124521393_124521452_-,0
NC_000010.11_109579505_109579594_+,0
NC_000011.10_127133894_127133992_+,0
NC_000006.12_80099059_80099103_+,0
NC_000003.12_25389497_25389559_-,0
NC_000009.12_35705232_35705294_+,0
NC_000019.10_54319185_54319241_+,0
NC_000001.11_15587419_15587697_+,0
NC_000005.10_174518791_174518883_-,0
NC_000001.11_71592606_71592677_+,0
NC_000008.11_63549247_63549300_-,0
NC_000004.12_62610393_62610458_+,0
NC_000001.11_86971719_86971826_-,0
NC_000009.12_125396215_125396343_+,0
NC_000001.11_234533846_234533932_-,0
NC_000018.10_69981254_69981298_+,0
NC_000004.12_27443101_27443385_+,0
NC_000020.11_22802709_22802990_+,0
NC_000006.12_21251903_21251962_+,0
NC_000008.11_57233300_57233350_-,0
NC_000012.12_32178569_32178694_-,0
NC_000020.11_11992084_11992260_-,0
NC_000001.11_118766235_118766297_-,0
NC_000013.11_108896509_108896565_-,0
NC_000011.10_78105022_78105153_+,0
NC_000004.12_144834810_144834914_+,0
NC_000001.11_198165468_198165515_-,0
NC_000007.14_152710365_152710421_+,0
NC_000007.14_14305845_14305958_+,0
NC_000015.10_89451604_89451711_+,0
NC_000002.12_202433212_202433355_-,0
NC_000005.10_22353942_22354013_+,0
NC_000004.12_70792962_70793003_-,0
NC_000002.12_143184098_143184229_-,0
NC_000012.12_100690819_100690887_+,0
NC_000010.11_83161949_83162176_-,0
NC_000010.11_29855048_29855275_+,0
NC_000002.12_57893988_57894047_+,0
NC_000006.12_47743889_47744005_+,0
NC_000006.12_74808278_74808313_+,0
NC_000006.12_64858669_64858749_+,0
NC_000005.10_14034974_14035144_-,0
NC_000013.11_53616703_53616819_+,0
NC_000002.12_70902000_70902203_-,0
NC_000006.12_60701750_60701800_-,0
NC_000021.9_16004904_16004948_+,0
NC_000005.10_122031064_122031189_-,0
NC_000001.11_160398477_160398551_+,0
NC_000023.11_93823032_93823073_+,0
NC_000023.11_10135245_10135334_-,0
NC_000001.11_152052702_152052830_+,0
NC_000005.10_14028799_14029047_-,0
NC_000003.12_144175720_144175875_+,0
NC_000010.11_35883047_35883304_+,0
NC_000006.12_117190327_117190410_-,0
NC_000008.11_40214535_40214588_-,0
NC_000008.11_8645313_8645597_+,0
NC_000002.12_134558230_134558298_+,0
NC_000005.10_28049604_28049825_-,0
NC_000012.12_24071881_24071910_+,0
NC_000014.9_55786675_55786791_+,0
NC_000002.12_68168172_68168273_-,0
NC_000017.11_43598330_43598398_+,0
NC_000016.10_79926113_79926163_+,0
NC_000002.12_100665964_100666059_+,0
NC_000021.9_15356151_15356267_-,0
NC_000005.10_58328567_58328644_+,0
NC_000019.10_11727684_11727755_+,0
NC_000020.11_61591607_61591759_-,0
NC_000004.12_176032859_176032954_-,0
NC_000017.11_42051900_42051941_+,0
NC_000023.11_98094784_98094843_-,0
NC_000001.11_47201973_47202035_+,0
NC_000002.12_186254998_186255054_+,0
NC_000022.11_31967568_31967705_-,0
NC_000019.10_43455373_43455462_-,0
NC_000017.11_67752350_67752439_+,0
NC_000008.11_131707209_131707313_+,0
NC_000002.12_196418609_196418662_+,0
