sequence_id,Label
NC_000006.12_101431349_101431450_-,1
NC_000001.11_202028606_202028827_+,1
NC_000007.14_145367970_145368149_+,1
NC_000005.10_9847110_9847388_+,1
NC_000002.12_241641914_241642021_-,1
NC_000002.12_76358008_76358127_+,1
NC_000003.12_111737878_111738090_-,1
NC_000001.11_196414863_196414919_+,1
NC_000004.12_127579048_127579290_+,1
NC_000020.11_59693645_59693719_-,1
NC_000002.12_238498967_238499236_-,1
NC_000020.11_49729492_49729725_-,1
NC_000015.10_90338269_90338334_-,1
NC_000003.12_108294627_108294752_+,1
NC_000005.10_21883023_21883253_+,1
NC_000019.10_48307234_48307410_+,1
NC_000012.12_131597801_131598007_-,1
NC_000001.11_195151093_195151170_+,1
NC_000013.11_19781352_19781411_+,1
NC_000011.10_46348075_46348347_-,1
NC_000009.12_25451659_25451766_+,1
NC_000013.11_33035030_33035146_-,1
NC_000019.10_41506152_41506448_+,1
NC_000005.10_109890912_109891070_+,1
NC_000018.10_35884386_35884460_+,1
NC_000001.11_146011109_146011291_+,1
NC_000018.10_75726284_75726409_+,1
NC_000005.10_157251818_157251949_-,1
NC_000004.12_52078211_52078336_-,1
NC_000023.11_97140170_97140262_-,1
NC_000010.11_44556210_44556443_+,1
NC_000001.11_190424875_190424967_+,1
NC_000002.12_231434055_231434255_-,1
NC_000006.12_112361437_112361727_-,1
NC_000006.12_160485700_160485762_+,1
NC_000009.12_133841577_133841753_+,1
NC_000022.11_22117481_22117705_-,1
NC_000013.11_98213227_98213526_-,1
NC_000020.11_36827659_36827910_+,1
NC_000012.12_43112642_43112671_-,1
NC_000016.10_69756535_69756801_-,1
NC_000014.9_45290036_45290284_+,1
NC_000001.11_237802650_237802748_-,1
NC_000003.12_97516272_97516355_-,1
NC_000004.12_13338333_13338557_+,1
NC_000023.11_141138905_141139174_+,1
NC_000022.11_27754016_27754135_+,1
NC_000002.12_97937785_97937928_+,1
NC_000016.10_51277330_51277554_-,1
NC_000003.12_70814292_70814357_-,1
NC_000004.12_145947664_145947801_-,1
NC_000011.10_11674208_11674297_+,1
NC_000017.11_43476366_43476665_+,1
NC_000003.12_154024164_154024298_+,1
NC_000018.10_33780708_33780872_-,1
NC_000023.11_38479720_38479833_+,1
NC_000006.12_91491427_91491504_-,1
NC_000008.11_84977011_84977112_+,1
NC_000005.10_138136181_138136303_+,1
NC_000020.11_62368219_62368320_-,1
NC_000008.11_6264939_6264989_+,1
NC_000016.10_61132196_61132294_+,1
NC_000006.12_46205654_46205824_+,1
NC_000009.12_4781856_4782110_-,1
NC_000001.11_7094336_7094422_-,1
NC_000022.11_16933566_16933853_-,1
NC_000005.10_94054970_94054996_+,1
NC_000008.11_143485014_143485169_+,1
NC_000006.12_42290107_42290292_+,1
NC_000001.11_171271364_171271552_-,1
NC_000001.11_89332786_89332824_-,1
NC_000011.10_4211187_4211243_-,1
NC_000011.10_110742599_110742766_+,1
NC_000006.12_51410081_51410305_-,1
NC_000008.11_77956930_77957067_-,1
NC_000009.12_34318575_34318808_+,1
NC_000004.12_67922903_67922956_+,1
NC_000012.12_54053220_54053399_-,1
NC_000001.11_47068314_47068472_-,1
NC_000015.10_27137287_27137544_-,1
NC_000006.12_89059939_89060064_+,1
NC_000023.11_53826040_53826309_+,1
NC_000002.12_38232043_38232222_+,1
NC_000016.10_20236344_20236442_-,1
NC_000005.10_44906301_44906474_+,1
NC_000023.11_123562081_123562293_+,1
NC_000002.12_12825162_12825242_-,1
NC_000001.11_17618478_17618612_-,1
NC_000023.11_131537654_131537755_+,1
NC_000006.12_51373284_51373364_+,1
NC_000012.12_10472430_10472477_-,1
NC_000023.11_48776476_48776688_-,1
NC_000011.10_81603394_81603510_+,1
NC_000023.11_125326897_125327154_-,1
NC_000008.11_87350924_87351034_-,1
NC_000008.11_48121331_48121444_-,1
NC_000008.11_124151924_124152172_+,1
NC_000006.12_49359762_49360004_-,1
NC_000009.12_113956455_113956550_-,1
NC_000002.12_102534718_102534801_-,1
NC_000018.10_4582103_4582165_+,1
NC_000011.10_91087423_91087524_-,1
NC_000017.11_52671299_52671400_-,1
NC_000006.12_156072431_156072523_+,1
NC_000010.11_44414911_44415153_-,1
NC_000001.11_54825323_54825469_-,1
NC_000002.12_236792758_236792856_+,1
NC_000001.11_72274933_72275163_+,1
NC_000017.11_41175525_41175752_-,1
NC_000001.11_21205550_21205762_+,1
NC_000001.11_228464244_228464417_-,1
NC_000013.11_48728636_48728929_-,1
NC_000020.11_51545101_51545175_+,1
NC_000006.12_16107985_16108230_+,1
NC_000008.11_130916378_130916578_+,1
NC_000001.11_154657537_154657674_-,1
NC_000017.11_76651778_76651933_-,1
NC_000001.11_205721540_205721602_+,1
NC_000016.10_65771374_65771460_+,1
NC_000023.11_19269120_19269170_+,1
NC_000011.10_60198603_60198632_-,1
NC_000009.12_111983134_111983193_+,1
NC_000002.12_203489313_203489399_+,1
NC_000001.11_53681257_53681499_+,1
NC_000005.10_107725944_107726120_+,1
NC_000023.11_19566895_19566975_+,1
NC_000001.11_75167767_75167838_-,1
NC_000012.12_25803373_25803621_+,1
NC_000010.11_67633489_67633593_+,1
NC_000023.11_138500503_138500538_-,1
NC_000017.11_62088326_62088481_-,1
NC_000002.12_56248065_56248340_-,1
NC_000003.12_66629561_66629704_+,1
NC_000023.11_115718942_115719229_-,1
NC_000001.11_28128536_28128742_+,1
NC_000023.11_119532152_119532211_+,1
NC_000009.12_100732144_100732398_+,1
NC_000018.10_75769687_75769830_+,1
NC_000018.10_78236676_78236942_+,1
NC_000006.12_84618492_84618557_+,1
NC_000003.12_102359324_102359410_-,1
NC_000023.11_96479759_96479908_+,1
NC_000001.11_98159424_98159510_-,1
NC_000023.11_65752782_65752832_-,1
NC_000012.12_21544765_21544863_+,1
NC_000007.14_115875933_115876043_+,1
NC_000010.11_114025020_114025079_+,1
NC_000002.12_179002145_179002384_+,1
NC_000014.9_92026566_92026787_+,1
NC_000005.10_168699083_168699355_+,1
NC_000005.10_101177622_101177747_-,1
NC_000011.10_81931335_81931409_+,1
NC_000016.10_85097600_85097758_+,1
NC_000012.12_108003964_108004077_+,1
NC_000001.11_194718962_194719114_+,1
NC_000006.12_83393093_83393344_+,1
NC_000008.11_101212165_101212269_+,1
NC_000020.11_29485677_29485871_-,1
NC_000006.12_127435932_127436057_+,1
NC_000016.10_55790565_55790699_+,1
NC_000023.11_45652136_45652237_+,1
NC_000006.12_85427461_85427619_-,1
NC_000005.10_132942908_132943066_+,1
NC_000008.11_104767848_104768000_+,1
NC_000008.11_87873984_87874187_+,1
NC_000011.10_122614487_122614564_-,1
NC_000023.11_44760067_44760207_-,1
NC_000004.12_178734921_178735058_+,1
NC_000001.11_77773910_77774197_-,1
NC_000024.10_9296899_9296967_-,1
NC_000020.11_53338092_53338142_-,1
NC_000001.11_51156025_51156120_+,1
NC_000012.12_62755350_62755643_+,1
NC_000013.11_96885209_96885301_-,1
NC_000002.12_94912470_94912754_+,1
NC_000012.12_122389217_122389279_+,1
NC_000001.11_203123523_203123591_+,1
NC_000012.12_123383979_123384200_-,1
NC_000015.10_42571927_42572055_+,1
NC_000011.10_39195787_39195861_-,1
NC_000015.10_92361766_92361831_+,1
NC_000020.11_6214536_6214793_+,1
NC_000001.11_157710491_157710556_+,1
NC_000009.12_26850348_26850500_+,1
NC_000002.12_206707073_206707225_+,1
NC_000002.12_237991781_237992011_-,1
NC_000002.12_88364780_88364965_-,1
NC_000022.11_50271857_50272084_+,1
NC_000004.12_68972655_68972852_-,1
NC_000001.11_218606556_218606717_-,1
NC_000020.11_21517583_21517768_+,1
NC_000002.12_222984698_222984805_+,1
NC_000015.10_69888078_69888206_+,1
NC_000011.10_81738310_81738495_-,1
NC_000004.12_3519070_3519318_+,1
NC_000012.12_62755750_62756013_+,1
NC_000019.10_12307281_12307448_-,1
NC_000010.11_91807179_91807439_-,1
NC_000010.11_68316521_68316622_+,1
NC_000015.10_52617532_52617591_+,1
NC_000023.11_88659128_88659244_+,1
NC_000002.12_4514775_4515056_-,1
NC_000007.14_22106230_22106373_-,1
NC_000004.12_65573792_65574022_+,1
NC_000004.12_163296775_163296888_+,1
NC_000006.12_30007539_30007793_+,1
NC_000008.11_59129573_59129656_-,1
NC_000003.12_134521935_134522015_-,1
NC_000015.10_26854537_26854683_-,1
NC_000012.12_53142053_53142334_+,1
NC_000023.11_25645722_25646009_-,1
NC_000001.11_215447195_215447419_+,1
NC_000012.12_77766456_77766551_-,1
NC_000003.12_124922760_124922858_+,1
NC_000010.11_70163685_70163843_+,1
NC_000008.11_86594159_86594260_+,1
NC_000006.12_165820585_165820701_+,1
NC_000008.11_133983570_133983644_+,1
NC_000001.11_47817950_47818219_+,1
NC_000019.10_53772683_53772976_-,1
NC_000009.12_124916243_124916290_+,1
NC_000007.14_663110_663355_+,1
NC_000019.10_6593969_6594151_+,1
NC_000012.12_34166206_34166394_-,1
NC_000011.10_112267808_112268077_-,1
NC_000014.9_76546412_76546537_+,1
NC_000006.12_165135814_165135990_+,1
NC_000009.12_136947694_136947837_+,1
NC_000010.11_1843790_1843921_+,1
NC_000016.10_9437973_9438194_-,1
NC_000003.12_132243609_132243785_-,1
NC_000021.9_36131137_36131376_+,1
NC_000006.12_52688661_52688732_+,1
NC_000003.12_153203606_153203764_-,1
NC_000008.11_64369063_64369281_-,0
NC_000002.12_38891816_38892004_-,0
NC_000018.10_47652349_47652468_-,0
NC_000005.10_14523517_14523690_-,0
NC_000003.12_184745450_184745710_-,0
NC_000019.10_28737501_28737569_+,0
NC_000011.10_95557884_95558081_-,0
NC_000012.12_78364718_78364918_-,0
NC_000003.12_40283368_40283451_+,0
NC_000017.11_36782012_36782152_-,0
NC_000023.11_113591052_113591114_-,0
NC_000004.12_178568236_178568286_+,0
NC_000006.12_79106820_79106927_-,0
NC_000002.12_165399224_165399253_-,0
NC_000005.10_171277617_171277709_-,0
NC_000003.12_14801106_14801195_+,0
NC_000002.12_140077558_140077647_-,0
NC_000002.12_224160221_224160328_-,0
NC_000003.12_136815841_136815912_+,0
NC_000007.14_35596862_35596921_+,0
NC_000007.14_91234226_91234282_+,0
NC_000006.12_47104700_47104762_-,0
NC_000004.12_14673670_14673747_+,0
NC_000001.11_103692821_103692868_+,0
NC_000013.11_43809432_43809488_-,0
NC_000003.12_21229652_21229741_+,0
NC_000005.10_9437743_9437796_+,0
NC_000018.10_41228976_41229047_+,0
NC_000007.14_147013547_147013618_-,0
NC_000004.12_73652335_73652385_+,0
NC_000002.12_105303086_105303175_+,0
NC_000011.10_97704970_97705068_-,0
NC_000014.9_58240268_58240402_-,0
NC_000008.11_137062267_137062308_-,0
NC_000006.12_28898933_28899013_-,0
NC_000001.11_195020883_195020930_-,0
NC_000006.12_121015954_121016022_+,0
NC_000003.12_152577773_152577847_-,0
NC_000003.12_99265366_99265461_-,0
NC_000007.14_141648484_141648582_-,0
NC_000005.10_8060786_8060920_-,0
NC_000020.11_31830815_31830868_-,0
NC_000003.12_175472042_175472119_-,0
NC_000013.11_101090192_101090227_+,0
NC_000004.12_113198504_113198566_-,0
NC_000023.11_70098768_70098848_-,0
NC_000005.10_143019935_143019982_-,0
NC_000016.10_68453793_68453909_+,0
NC_000002.12_234569603_234569629_-,0
NC_000005.10_107869678_107869917_+,0
NC_000009.12_119842964_119843029_+,0
NC_000004.12_156363140_156363241_+,0
NC_000009.12_38697663_38697752_+,0
NC_000002.12_23290371_23290439_-,0
NC_000006.12_73347723_73347803_-,0
NC_000002.12_161057689_161057754_+,0
NC_000010.11_107747413_107747469_-,0
NC_000008.11_107300658_107300732_+,0
NC_000003.12_145535964_145536026_+,0
NC_000003.12_117718914_117719198_+,0
NC_000001.11_53383130_53383255_+,0
NC_000007.14_4299304_4299441_-,0
NC_000006.12_65206069_65206254_+,0
NC_000001.11_12284192_12284242_-,0
NC_000006.12_91079399_91079680_-,0
NC_000024.10_9889573_9889641_+,0
NC_000002.12_56473158_56473220_-,0
NC_000009.12_23748346_23748408_+,0
NC_000008.11_49337645_49337704_-,0
NC_000004.12_36461553_36461651_+,0
NC_000013.11_109286553_109286588_-,0
NC_000001.11_229871682_229871738_-,0
NC_000007.14_106577795_106577902_+,0
NC_000004.12_156346157_156346228_+,0
NC_000009.12_2835453_2835653_+,0
NC_000017.11_5739158_5739235_-,0
NC_000015.10_89181832_89181918_-,0
NC_000022.11_36557615_36557893_-,0
NC_000023.11_20453223_20453387_-,0
NC_000004.12_100278337_100278414_-,0
NC_000022.11_21104287_21104349_+,0
NC_000011.10_25210761_25210838_+,0
NC_000018.10_47107685_47107756_+,0
NC_000004.12_136570202_136570354_+,0
NC_000017.11_6126231_6126311_+,0
NC_000018.10_1458717_1458785_+,0
NC_000005.10_2727702_2727818_-,0
NC_000012.12_103703284_103703349_-,0
NC_000002.12_100814391_100814444_+,0
NC_000004.12_101165018_101165185_+,0
NC_000005.10_40457581_40457649_-,0
NC_000008.11_27705132_27705377_-,0
NC_000006.12_164358364_164358438_+,0
NC_000002.12_200604820_200604930_-,0
NC_000005.10_44837171_44837230_+,0
NC_000004.12_98518472_98518546_+,0
NC_000005.10_151890915_151891013_+,0
NC_000023.11_97835508_97835711_-,0
NC_000011.10_37257426_37257494_-,0
NC_000002.12_24935506_24935574_+,0
NC_000023.11_98180340_98180438_+,0
NC_000006.12_76563137_76563190_+,0
NC_000008.11_136472181_136472276_-,0
NC_000012.12_110889035_110889130_-,0
NC_000012.12_22087071_22087160_-,0
NC_000012.12_73372268_73372333_+,0
NC_000002.12_87387419_87387481_-,0
NC_000003.12_177651363_177651482_-,0
NC_000002.12_18200335_18200445_+,0
NC_000014.9_36366766_36366807_-,0
NC_000006.12_152223968_152224009_+,0
NC_000023.11_142748940_142749095_-,0
NC_000006.12_122028881_122029048_-,0
NC_000003.12_13545211_13545282_+,0
NC_000014.9_74423077_74423262_+,0
NC_000004.12_162310484_162310597_+,0
NC_000023.11_118946750_118946818_-,0
NC_000002.12_102417643_102417684_+,0
NC_000005.10_74280940_74281032_-,0
NC_000006.12_4909923_4910012_-,0
NC_000006.12_64361895_64361948_+,0
NC_000004.12_114953903_114953950_+,0
NC_000006.12_130607669_130607731_+,0
NC_000008.11_117049997_117050101_-,0
NC_000017.11_68142342_68142374_-,0
NC_000008.11_70066522_70066590_+,0
NC_000009.12_130173564_130173773_-,0
NC_000001.11_66195056_66195124_-,0
NC_000002.12_222849012_222849128_+,0
NC_000021.9_39846579_39846719_-,0
NC_000005.10_16206560_16206616_+,0
NC_000004.12_160976158_160976208_-,0
NC_000010.11_90617833_90617892_+,0
NC_000016.10_58224659_58224955_+,0
NC_000011.10_56622908_56622973_+,0
NC_000002.12_41692188_41692307_+,0
NC_000003.12_83790652_83790711_+,0
NC_000006.12_66992629_66992694_-,0
NC_000014.9_90727579_90727656_+,0
NC_000014.9_30937954_30937986_+,0
NC_000003.12_172211046_172211111_-,0
NC_000002.12_7525122_7525187_-,0
NC_000013.11_68348737_68348880_+,0
NC_000005.10_32999633_32999704_+,0
NC_000010.11_9360677_9360736_+,0
NC_000004.12_123009028_123009117_-,0
NC_000020.11_33905481_33905588_+,0
NC_000008.11_57356995_57357048_-,0
NC_000001.11_176058746_176058865_+,0
NC_000003.12_148981739_148981903_+,0
NC_000006.12_50803383_50803514_+,0
NC_000007.14_72113320_72113379_+,0
NC_000020.11_45086633_45086695_-,0
NC_000017.11_77155166_77155228_-,0
NC_000003.12_184145845_184145895_+,0
NC_000006.12_32907534_32907758_-,0
NC_000008.11_116343084_116343209_+,0
NC_000007.14_130872843_130872965_-,0
NC_000001.11_89432361_89432471_-,0
NC_000006.12_18812149_18812226_+,0
NC_000012.12_58127268_58127348_+,0
NC_000019.10_46548859_46548957_-,0
NC_000001.11_220451330_220451431_+,0
NC_000001.11_206862723_206862821_+,0
NC_000006.12_9231693_9231779_+,0
NC_000006.12_48554307_48554468_-,0
NC_000002.12_49861712_49861801_+,0
NC_000003.12_77592151_77592231_-,0
NC_000006.12_121346766_121346888_-,0
NC_000002.12_186749169_186749225_-,0
NC_000023.11_116494729_116494827_+,0
NC_000001.11_220930075_220930179_-,0
NC_000004.12_54432538_54432630_+,0
NC_000006.12_63789368_63789439_+,0
NC_000004.12_48184060_48184161_+,0
NC_000011.10_60109894_60110100_-,0
NC_000008.11_23699857_23699946_-,0
NC_000012.12_130080512_130080580_-,0
NC_000014.9_31849520_31849687_-,0
NC_000010.11_116625918_116626064_-,0
NC_000019.10_28368573_28368680_+,0
NC_000007.14_128923660_128923773_-,0
NC_000014.9_69295827_69295895_-,0
NC_000004.12_83866962_83867048_-,0
NC_000007.14_132074875_132074994_-,0
NC_000004.12_156162076_156162198_+,0
NC_000013.11_57883090_57883311_-,0
NC_000002.12_229740445_229740516_+,0
NC_000006.12_78905006_78905122_-,0
NC_000004.12_35181196_35181291_+,0
NC_000023.11_143002115_143002156_-,0
NC_000010.11_29578391_29578468_+,0
NC_000019.10_33434103_33434171_+,0
NC_000002.12_241404399_241404578_-,0
NC_000018.10_25850983_25851135_+,0
NC_000023.11_39551104_39551202_-,0
NC_000005.10_138670076_138670114_-,0
NC_000007.14_115711139_115711213_+,0
NC_000023.11_25034976_25035176_-,0
NC_000001.11_4426366_4426512_+,0
NC_000013.11_84697038_84697127_-,0
NC_000013.11_58251834_58251950_+,0
NC_000006.12_155346771_155346974_-,0
NC_000006.12_79343944_79344021_-,0
NC_000003.12_9589417_9589524_+,0
NC_000012.12_106834362_106834568_-,0
NC_000023.11_90971387_90971515_-,0
NC_000023.11_6315354_6315452_-,0
NC_000017.11_70883799_70883894_+,0
NC_000003.12_181658112_181658180_-,0
NC_000013.11_92496053_92496121_-,0
NC_000017.11_51609499_51609642_+,0
NC_000006.12_4574212_4574325_+,0
NC_000008.11_78308455_78308562_-,0
NC_000010.11_131686564_131686653_+,0
NC_000006.12_109063042_109063179_+,0
NC_000019.10_29882712_29882795_-,0
NC_000020.11_32611164_32611265_+,0
NC_000004.12_22884977_22885102_+,0
NC_000004.12_79014366_79014476_-,0
NC_000008.11_58914041_58914163_+,0
NC_000011.10_82645877_82646107_-,0
NC_000021.9_43413891_43413974_-,0
NC_000002.12_209031623_209031655_-,0
NC_000018.10_35310468_35310530_-,0
NC_000007.14_96993742_96993906_+,0
NC_000018.10_31555850_31555900_+,0
NC_000007.14_90607386_90607448_-,0
NC_000007.14_47510985_47511029_+,0
NC_000004.12_156203337_156203462_-,0
NC_000010.11_16164953_16165003_+,0
NC_000015.10_53987617_53987682_-,0
NC_000015.10_99607366_99607437_-,0
NC_000013.11_70659081_70659143_-,0
NC_000001.11_24113548_24113802_+,0
NC_000013.11_28988353_28988439_-,0
NC_000016.10_27596335_27596421_-,0
NC_000005.10_74687775_74687825_-,0
NC_000001.11_20116715_20116780_+,0
NC_000019.10_57345603_57345767_+,0
NC_000002.12_143490719_143490766_-,0
NC_000017.11_68805953_68806006_+,0
NC_000004.12_185786246_185786299_+,0
NC_000012.12_76995663_76995737_-,0
NC_000005.10_159322364_159322471_+,0
NC_000013.11_107244976_107245035_+,0
NC_000003.12_27591678_27591746_-,0
NC_000003.12_157787409_157787480_-,0
NC_000001.11_152518857_152519111_+,0
NC_000007.14_151488301_151488333_+,0
NC_000006.12_56956436_56956507_-,0
NC_000010.11_109238315_109238386_-,0
NC_000002.12_31979116_31979166_+,0
NC_000019.10_28960109_28960255_-,0
NC_000010.11_17744503_17744562_-,0
NC_000020.11_20590050_20590085_+,0
NC_000002.12_11935613_11935759_+,0
NC_000009.12_127926855_127926941_+,0
NC_000023.11_1909419_1909505_+,0
NC_000017.11_17115393_17115470_-,0
NC_000023.11_66150659_66150727_+,0
NC_000008.11_114425782_114425823_+,0
NC_000004.12_24252297_24252428_+,0
NC_000006.12_160266136_160266324_+,0
NC_000005.10_32252353_32252388_+,0
NC_000003.12_15614416_15614463_-,0
NC_000011.10_22399727_22399903_+,0
NC_000018.10_25422122_25422184_+,0
NC_000002.12_224094664_224094735_-,0
NC_000008.11_120072184_120072288_-,0
NC_000012.12_58363014_58363139_-,0
NC_000014.9_44876370_44876450_+,0
NC_000005.10_150183574_150183678_-,0
NC_000007.14_80193658_80193714_-,0
NC_000014.9_98284466_98284762_-,0
NC_000023.11_108332604_108332705_+,0
NC_000010.11_108221131_108221196_+,0
NC_000004.12_29264980_29265153_-,0
NC_000006.12_138540651_138540734_+,0
NC_000006.12_45562159_45562395_+,0
NC_000007.14_122444250_122444327_+,0
NC_000006.12_17433890_17434081_-,0
NC_000019.10_583598_583792_-,0
NC_000012.12_77318543_77318680_+,0
NC_000008.11_72161231_72161326_-,0
NC_000004.12_68397241_68397300_+,0
NC_000018.10_1567083_1567130_-,0
NC_000009.12_27672644_27672778_-,0
NC_000001.11_175688378_175688452_+,0
NC_000016.10_65429800_65430081_+,0
NC_000008.11_21736197_21736274_+,0
NC_000007.14_126623352_126623420_+,0
NC_000006.12_135828867_135828929_-,0
NC_000002.12_150963990_150964019_+,0
NC_000006.12_8786988_8787197_+,0
NC_000009.12_110728314_110728403_-,0
NC_000004.12_74329105_74329158_+,0
NC_000009.12_75881828_75882037_-,0
NC_000004.12_66689960_66690022_+,0
NC_000004.12_71855031_71855153_-,0
NC_000013.11_82413588_82413635_-,0
NC_000010.11_49186931_49187008_+,0
NC_000017.11_31560578_31560742_+,0
NC_000009.12_32298848_32298904_+,0
NC_000010.11_104442786_104442854_-,0
NC_000001.11_198343303_198343377_-,0
NC_000014.9_81706172_81706261_+,0
NC_000012.12_130073809_130073898_-,0
NC_000010.11_28120507_28120608_+,0
NC_000001.11_175591844_175591918_+,0
NC_000004.12_177965543_177965593_-,0
NC_000011.10_2248660_2248815_-,0
NC_000001.11_43690210_43690317_-,0
NC_000002.12_241870159_241870290_-,0
NC_000011.10_135062827_135062976_+,0
NC_000006.12_133084395_133084445_+,0
NC_000007.14_23687164_23687340_-,0
NC_000004.12_156520401_156520451_-,0
NC_000013.11_85439547_85439582_-,0
NC_000008.11_67779247_67779327_-,0
NC_000003.12_107096988_107097146_-,0
NC_000006.12_165783269_165783331_+,0
NC_000018.10_73617942_73618031_+,0
NC_000007.14_115833094_115833183_+,0
NC_000002.12_1602170_1602412_+,0
NC_000006.12_153108874_153108963_+,0
NC_000002.12_26938680_26938730_-,0
NC_000001.11_52880981_52881064_-,0
NC_000020.11_2373354_2373425_-,0
NC_000001.11_208346426_208346644_-,0
NC_000019.10_44823566_44823622_-,0
NC_000002.12_144893011_144893067_-,0
NC_000001.11_190872077_190872208_-,0
NC_000023.11_13216546_13216719_-,0
