sequence_id,Label
NC_000003.12_18422718_18422819_+,0
NC_000015.10_89697191_89697310_-,0
NC_000021.9_18629338_18629367_+,0
NC_000009.12_90200098_90200127_-,0
NC_000023.11_34151234_34151284_-,0
NC_000004.12_58287970_58288068_-,0
NC_000016.10_83422653_83422727_-,0
NC_000006.12_149990337_149990447_+,0
NC_000003.12_123542958_123542990_+,0
NC_000015.10_54587669_54587764_-,0
NC_000011.10_127554738_127554830_-,0
NC_000001.11_90605528_90605656_-,0
NC_000006.12_67609673_67609753_+,0
NC_000012.12_88136129_88136209_+,0
NC_000009.12_136852896_136852979_-,0
NC_000002.12_235172461_235172703_-,0
NC_000007.14_121482202_121482240_+,0
NC_000001.11_241432091_241432150_+,0
NC_000004.12_178364028_178364102_-,0
NC_000020.11_54605986_54606159_-,0
NC_000002.12_128716227_128716274_-,0
NC_000005.10_89171616_89171672_-,0
NC_000017.11_33857171_33857236_+,0
NC_000005.10_7117175_7117261_-,0
NC_000002.12_144627771_144627905_+,0
NC_000005.10_84073026_84073133_+,0
NC_000023.11_120247869_120247934_-,0
NC_000017.11_56742633_56742689_+,0
NC_000002.12_205505916_205505963_-,0
NC_000022.11_43167901_43168011_+,0
NC_000010.11_4804158_4804214_-,0
NC_000001.11_163949642_163949734_-,0
NC_000001.11_166364698_166364748_+,0
NC_000018.10_59194287_59194367_+,0
NC_000023.11_151323823_151323876_-,0
NC_000009.12_29599213_29599365_-,0
NC_000013.11_38890487_38890693_-,0
NC_000019.10_32428680_32428736_-,0
NC_000020.11_37829504_37829569_-,0
NC_000006.12_50697100_50697150_-,0
NC_000005.10_24845233_24845331_-,0
NC_000007.14_119615493_119615552_-,0
NC_000001.11_179973818_179973949_-,0
NC_000023.11_133295168_133295218_-,0
NC_000023.11_16187161_16187226_-,0
NC_000016.10_60443274_60443336_-,0
NC_000006.12_111037560_111037610_-,0
NC_000001.11_217040162_217040278_+,0
NC_000002.12_143601258_143601428_-,0
NC_000005.10_44221210_44221278_+,0
NC_000018.10_29370259_29370342_+,0
NC_000018.10_27414534_27414614_+,0
NC_000009.12_85285119_85285169_+,0
NC_000003.12_45647952_45648017_-,0
NC_000005.10_173968228_173968335_-,0
NC_000021.9_45972876_45973064_-,0
