sequence_id,Label
NC_000003.12_65022332_65022373_-,0
NC_000014.9_36817149_36817259_+,0
NC_000006.12_158835398_158835688_+,0
NC_000006.12_104336649_104336795_+,0
NC_000023.11_99757183_99757239_-,0
NC_000001.11_152927311_152927421_-,0
NC_000013.11_71940923_71941000_-,0
NC_000003.12_64292093_64292182_-,0
NC_000002.12_153688164_153688337_-,0
NC_000020.11_57173865_57173933_+,0
NC_000018.10_8795953_8796003_-,0
NC_000016.10_3582884_3583003_+,0
NC_000011.10_81694472_81694618_+,0
NC_000006.12_38556303_38556362_+,0
NC_000002.12_78729517_78729573_-,0
NC_000022.11_19440875_19440940_+,0
NC_000009.12_24394707_24394799_-,0
NC_000017.11_47809437_47809577_+,0
NC_000008.11_115556562_115556669_+,0
NC_000002.12_193260443_193260511_-,0
NC_000001.11_25899762_25899854_+,0
NC_000001.11_216604372_216604524_+,0
NC_000006.12_85177611_85177664_-,0
NC_000013.11_109213250_109213342_+,0
NC_000004.12_158877955_158878008_-,0
NC_000006.12_169341929_169342045_+,0
NC_000004.12_13066748_13066921_+,0
NC_000013.11_48222203_48222376_+,0
NC_000001.11_67109884_67109925_+,0
NC_000010.11_64353476_64353535_-,0
NC_000022.11_26534138_26534221_+,0
NC_000003.12_14717091_14717168_-,0
NC_000021.9_39101611_39101670_+,0
NC_000021.9_35327378_35327413_+,0
NC_000004.12_36305968_36306063_-,0
NC_000020.11_41882839_41882943_+,0
NC_000004.12_41452765_41452836_-,0
NC_000009.12_115846045_115846287_+,0
NC_000011.10_68221620_68221736_-,0
NC_000006.12_4652585_4652638_+,0
NC_000022.11_26271577_26271684_-,0
NC_000005.10_19277212_19277310_-,0
NC_000007.14_155120034_155120132_-,0
NC_000023.11_6552098_6552187_+,0
NC_000020.11_40501552_40501674_+,0
NC_000011.10_13566300_13566359_-,0
NC_000005.10_162398704_162398799_-,0
NC_000011.10_78633647_78633709_+,0
NC_000004.12_31589386_31589454_+,0
NC_000002.12_126659131_126659337_-,0
NC_000014.9_36338003_36338062_-,0
NC_000004.12_75918522_75918590_+,0
NC_000013.11_106278415_106278582_+,0
NC_000014.9_101014854_101014973_-,0
NC_000017.11_14824732_14824821_+,0
NC_000011.10_121607182_121607304_-,0
