sequence_id,Label
NC_000001.11_99160668_99160853_-,1
NC_000017.11_62088326_62088481_-,1
NC_000009.12_133841577_133841753_+,1
NC_000016.10_69756535_69756801_-,1
NC_000008.11_101028445_101028717_-,1
NC_000008.11_124151924_124152172_+,1
NC_000016.10_55790565_55790699_+,1
NC_000020.11_51545101_51545175_+,1
NC_000003.12_124922760_124922858_+,1
NC_000005.10_149224280_149224366_-,1
NC_000001.11_219550854_219551048_+,1
NC_000023.11_125326897_125327154_-,1
NC_000018.10_35884386_35884460_+,1
NC_000009.12_130990021_130990302_+,1
NC_000009.12_119871372_119871413_+,1
NC_000022.11_50271857_50272084_+,1
NC_000008.11_87873984_87874187_+,1
NC_000008.11_104767848_104768000_+,1
NC_000020.11_40404730_40404894_-,1
NC_000002.12_100509325_100509615_+,1
NC_000005.10_44906301_44906474_+,1
NC_000011.10_81931335_81931409_+,1
NC_000023.11_25645722_25646009_-,1
NC_000011.10_110742599_110742766_+,1
NC_000011.10_135016022_135016285_-,1
NC_000005.10_94054970_94054996_+,1
NC_000002.12_231434055_231434255_-,1
NC_000018.10_4459277_4459546_+,1
NC_000018.10_78236676_78236942_+,1
NC_000009.12_100732144_100732398_+,1
NC_000019.10_21692104_21692190_-,1
NC_000020.11_62538962_62539183_+,1
NC_000004.12_68972655_68972852_-,1
NC_000004.12_4759621_4759785_-,1
NC_000023.11_96479759_96479908_+,1
NC_000006.12_89059939_89060064_+,1
NC_000019.10_43765580_43765771_-,1
NC_000002.12_99936699_99936806_+,1
NC_000014.9_45290036_45290284_+,1
NC_000023.11_106569607_106569765_-,1
NC_000002.12_12825162_12825242_-,1
NC_000011.10_81603394_81603510_+,1
NC_000020.11_62368219_62368320_-,1
NC_000021.9_36131137_36131376_+,1
NC_000002.12_179002145_179002384_+,1
NC_000024.10_9296899_9296967_-,1
NC_000012.12_53142053_53142334_+,1
NC_000015.10_71827073_71827258_+,1
NC_000022.11_16914279_16914530_-,1
NC_000002.12_238498967_238499236_-,1
NC_000012.12_13005238_13005486_-,1
NC_000004.12_13338333_13338557_+,1
NC_000008.11_133983570_133983644_+,1
NC_000001.11_215447195_215447419_+,1
NC_000001.11_7094336_7094422_-,1
NC_000016.10_63201743_63201814_+,1
NC_000008.11_101212165_101212269_+,1
NC_000012.12_25803373_25803621_+,1
NC_000023.11_55903949_55904215_-,1
NC_000001.11_53681257_53681499_+,1
NC_000006.12_30007539_30007793_+,1
NC_000004.12_120519472_120519558_-,1
NC_000006.12_100080921_100080983_-,1
NC_000017.11_43476366_43476665_+,1
NC_000019.10_48307234_48307410_+,1
NC_000001.11_146011109_146011291_+,1
NC_000014.9_49928371_49928532_+,1
NC_000015.10_27137287_27137544_-,1
NC_000006.12_165135814_165135990_+,1
NC_000016.10_61132196_61132294_+,1
NC_000023.11_19269120_19269170_+,1
NC_000011.10_6488181_6488258_-,1
NC_000002.12_206707073_206707225_+,1
NC_000001.11_238101294_238101395_+,1
NC_000001.11_203123523_203123591_+,1
NC_000005.10_109890912_109891070_+,1
NC_000002.12_94912470_94912754_+,1
NC_000014.9_92026566_92026787_+,1
NC_000002.12_203489313_203489399_+,1
NC_000011.10_60198603_60198632_-,1
NC_000001.11_205721540_205721602_+,1
NC_000019.10_6593969_6594151_+,1
NC_000008.11_48121331_48121444_-,1
NC_000005.10_168699083_168699355_+,1
NC_000001.11_633373_633438_+,1
NC_000005.10_147669503_147669583_+,1
NC_000016.10_20236344_20236442_-,1
NC_000004.12_3519070_3519318_+,1
NC_000009.12_34318575_34318808_+,1
NC_000006.12_10112717_10112881_+,1
NC_000011.10_122614487_122614564_-,1
NC_000012.12_122389217_122389279_+,1
NC_000018.10_75769687_75769830_+,1
NC_000002.12_61820312_61820596_+,1
NC_000006.12_52688661_52688732_+,1
NC_000001.11_98159424_98159510_-,1
NC_000019.10_53772683_53772976_-,1
NC_000004.12_52078211_52078336_-,1
NC_000016.10_65771374_65771460_+,1
NC_000022.11_27754016_27754135_+,1
NC_000005.10_83035077_83035142_-,1
NC_000019.10_12307281_12307448_-,1
NC_000007.14_115875933_115876043_+,1
NC_000003.12_102359324_102359410_-,1
NC_000008.11_77956930_77957067_-,1
NC_000014.9_95631907_95632116_-,1
NC_000008.11_87350924_87351034_-,1
NC_000009.12_136947694_136947837_+,1
NC_000008.11_6264939_6264989_+,1
NC_000023.11_115718942_115719229_-,1
NC_000015.10_42571927_42572055_+,1
NC_000023.11_123562081_123562293_+,1
NC_000008.11_143485014_143485169_+,1
NC_000020.11_29485677_29485871_-,1
NC_000009.12_135691111_135691341_-,1
NC_000017.11_76651778_76651933_-,1
NC_000004.12_32989956_32990027_+,1
NC_000010.11_70163685_70163843_+,1
NC_000017.11_41175525_41175752_-,1
NC_000003.12_134521935_134522015_-,1
NC_000007.14_663110_663355_+,1
NC_000003.12_172426668_172426850_-,1
NC_000007.14_35169350_35169538_+,1
NC_000006.12_101431349_101431450_-,1
NC_000017.11_77909751_77909888_-,1
NC_000012.12_10472430_10472477_-,1
NC_000010.11_44556210_44556443_+,1
NC_000004.12_112458198_112458278_-,1
NC_000006.12_91491427_91491504_-,1
NC_000023.11_3157101_3157316_+,1
NC_000013.11_72623929_72623988_-,1
NC_000001.11_154657537_154657674_-,1
NC_000023.11_138500503_138500538_-,1
NC_000004.12_127579048_127579290_+,1
NC_000006.12_112361437_112361727_-,1
NC_000002.12_76358008_76358127_+,1
NC_000017.11_51502493_51502675_-,1
NC_000009.12_113956455_113956550_-,1
NC_000015.10_52617532_52617591_+,1
NC_000006.12_205964_206194_-,1
NC_000006.12_84618492_84618557_+,1
NC_000001.11_72274933_72275163_+,1
NC_000018.10_75726284_75726409_+,1
NC_000006.12_104686524_104686586_-,1
NC_000007.14_145367970_145368149_+,1
NC_000001.11_171271364_171271552_-,1
NC_000012.12_54053220_54053399_-,1
NC_000003.12_97516272_97516355_-,1
NC_000001.11_54825323_54825469_-,1
NC_000005.10_132942908_132943066_+,1
NC_000008.11_130916378_130916578_+,1
NC_000011.10_63047389_63047538_+,1
NC_000022.11_16933566_16933853_-,1
NC_000020.11_40388466_40388510_+,1
NC_000001.11_202028606_202028827_+,1
NC_000006.12_49359762_49360004_-,1
NC_000002.12_56248065_56248340_-,1
NC_000003.12_108294627_108294752_+,1
NC_000018.10_13871120_13871275_-,1
NC_000013.11_19781352_19781411_+,1
NC_000008.11_47546983_47547168_-,1
NC_000023.11_48776476_48776688_-,1
NC_000023.11_44760067_44760207_-,1
NC_000006.12_42290107_42290292_+,1
NC_000001.11_190424875_190424967_+,1
NC_000001.11_28128536_28128742_+,1
NC_000006.12_37044929_37045189_+,1
NC_000019.10_41506152_41506448_+,1
NC_000020.11_59693645_59693719_-,1
NC_000008.11_84977011_84977112_+,1
NC_000008.11_113851611_113851709_+,1
NC_000004.12_67922903_67922956_+,1
NC_000012.12_62755750_62756013_+,1
NC_000006.12_159526060_159526356_-,1
NC_000009.12_4781856_4782110_-,1
NC_000003.12_70814292_70814357_-,1
NC_000005.10_9847110_9847388_+,1
NC_000001.11_51156025_51156120_+,1
NC_000011.10_46348075_46348347_-,1
NC_000001.11_194718962_194719114_+,1
NC_000003.12_111737878_111738090_-,1
NC_000001.11_47817950_47818219_+,1
NC_000006.12_46205654_46205824_+,1
NC_000002.12_38232043_38232222_+,1
NC_000002.12_102534718_102534801_-,1
NC_000001.11_28095742_28095972_-,1
NC_000005.10_101177622_101177747_-,1
NC_000011.10_91087423_91087524_-,1
NC_000004.12_163296775_163296888_+,1
NC_000003.12_163914424_163914483_+,1
NC_000001.11_222405893_222406120_+,1
NC_000012.12_77766456_77766551_-,1
NC_000004.12_145947664_145947801_-,1
NC_000015.10_92361766_92361831_+,1
NC_000015.10_90338269_90338334_-,1
NC_000005.10_157251818_157251949_-,1
NC_000018.10_15010349_15010639_+,1
NC_000018.10_29605263_29605427_-,1
NC_000020.11_6214536_6214793_+,1
NC_000009.12_25451659_25451766_+,1
NC_000012.12_29697678_29697812_+,1
NC_000016.10_85097600_85097758_+,1
NC_000020.11_36827659_36827910_+,1
NC_000006.12_156072431_156072523_+,1
NC_000023.11_38479720_38479833_+,1
NC_000004.12_65573792_65574022_+,1
NC_000001.11_75167767_75167838_-,1
NC_000010.11_114025020_114025079_+,1
NC_000020.11_6652502_6652651_-,1
NC_000001.11_97526298_97526366_+,0
NC_000010.11_83725724_83725864_+,0
NC_000005.10_56958763_56958843_+,0
NC_000016.10_88539388_88539585_-,0
NC_000004.12_43304456_43304572_+,0
NC_000001.11_117560571_117560660_-,0
NC_000006.12_163691061_163691117_+,0
NC_000005.10_50472342_50472587_+,0
NC_000004.12_115203183_115203257_-,0
NC_000010.11_9063447_9063647_+,0
NC_000011.10_92681682_92681747_-,0
NC_000002.12_113622248_113622328_-,0
NC_000007.14_152487057_152487122_-,0
NC_000004.12_74251663_74251794_-,0
NC_000016.10_61465930_61466034_-,0
NC_000023.11_58232178_58232246_-,0
NC_000002.12_8394980_8395123_-,0
NC_000010.11_107445692_107445883_+,0
NC_000002.12_237269464_237269523_+,0
NC_000003.12_56655228_56655356_+,0
NC_000002.12_41883591_41883743_-,0
NC_000002.12_184553365_184553553_+,0
NC_000019.10_45566948_45567055_+,0
NC_000011.10_16939596_16939679_+,0
NC_000005.10_37215493_37215543_+,0
NC_000010.11_109386282_109386317_+,0
NC_000014.9_85128928_85128984_-,0
NC_000005.10_138161036_138161095_+,0
NC_000018.10_2901583_2901624_-,0
NC_000007.14_132472811_132472864_+,0
NC_000009.12_118783814_118783873_-,0
NC_000007.14_8929854_8929955_+,0
NC_000013.11_69149104_69149175_-,0
NC_000001.11_30501036_30501131_+,0
NC_000008.11_47167695_47167754_+,0
NC_000004.12_60798028_60798099_-,0
NC_000003.12_61953670_61953744_-,0
NC_000002.12_88025929_88026000_-,0
NC_000008.11_121089324_121089482_-,0
NC_000006.12_153793850_153793960_-,0
NC_000023.11_33412261_33412407_+,0
NC_000009.12_135282506_135282685_-,0
NC_000002.12_220898459_220898515_-,0
NC_000016.10_4691408_4691488_-,0
NC_000002.12_114364396_114364422_-,0
NC_000004.12_140209132_140209233_+,0
NC_000001.11_190470941_190471003_+,0
NC_000012.12_126589991_126590050_+,0
NC_000013.11_99453890_99453922_+,0
NC_000011.10_113489645_113489716_+,0
NC_000008.11_137166214_137166381_-,0
NC_000014.9_89947274_89947351_+,0
NC_000002.12_138763816_138763917_+,0
NC_000021.9_29942892_29943029_-,0
NC_000010.11_54376755_54376817_+,0
NC_000011.10_40738695_40738769_+,0
NC_000005.10_26409307_26409366_-,0
NC_000011.10_124234341_124234430_+,0
NC_000018.10_74238018_74238053_-,0
NC_000020.11_48434987_48435079_+,0
NC_000014.9_31889617_31889748_+,0
NC_000005.10_37512106_37512255_-,0
NC_000003.12_177599206_177599346_-,0
NC_000002.12_135421056_135421103_+,0
NC_000010.11_61987781_61987837_-,0
NC_000016.10_9762266_9762343_+,0
NC_000001.11_166660419_166660511_+,0
NC_000013.11_93434027_93434173_-,0
NC_000023.11_132200269_132200370_+,0
NC_000018.10_59864645_59864740_+,0
NC_000009.12_78489983_78490018_+,0
NC_000001.11_156538692_156538856_+,0
NC_000017.11_64813241_64813267_+,0
NC_000002.12_18070221_18070331_-,0
NC_000012.12_116181200_116181295_+,0
NC_000018.10_74816588_74816665_-,0
NC_000003.12_157962607_157962795_+,0
NC_000023.11_147803253_147803300_-,0
NC_000005.10_101434676_101434726_+,0
NC_000009.12_124547213_124547275_+,0
NC_000006.12_14376184_14376345_-,0
NC_000008.11_21412345_21412392_+,0
NC_000016.10_27331513_27331623_-,0
NC_000005.10_124175599_124175721_+,0
NC_000010.11_79225970_79226098_-,0
NC_000014.9_99807897_99807965_-,0
NC_000014.9_88767945_88768025_+,0
NC_000002.12_186868637_186868729_-,0
NC_000020.11_9352211_9352273_-,0
NC_000009.12_79663855_79664031_-,0
NC_000005.10_173794444_173794557_+,0
NC_000003.12_124107282_124107419_-,0
NC_000023.11_41743754_41743822_+,0
NC_000005.10_122331493_122331546_-,0
NC_000002.12_177623517_177623591_+,0
NC_000008.11_15874460_15874495_-,0
NC_000010.11_101663130_101663225_+,0
NC_000003.12_139871834_139871908_-,0
NC_000005.10_62143813_62143920_+,0
NC_000004.12_62926158_62926220_-,0
NC_000007.14_137839920_137839979_+,0
NC_000003.12_178151251_178151316_+,0
NC_000005.10_178279986_178280048_+,0
NC_000013.11_45912435_45912491_+,0
NC_000003.12_6067761_6067811_-,0
NC_000022.11_37764476_37764583_-,0
NC_000001.11_96847446_96847532_+,0
NC_000011.10_26147802_26147873_-,0
NC_000003.12_103093926_103094006_+,0
NC_000006.12_165721958_165722011_+,0
NC_000013.11_19599151_19599207_-,0
NC_000021.9_28268387_28268515_-,0
NC_000015.10_101326259_101326291_+,0
NC_000006.12_66418004_66418057_-,0
NC_000018.10_22322925_22322981_+,0
NC_000012.12_14838890_14839009_+,0
NC_000020.11_63392794_63392865_+,0
NC_000018.10_36886706_36886762_-,0
NC_000004.12_164619335_164619406_+,0
NC_000004.12_158929777_158929851_+,0
NC_000013.11_46287480_46287674_+,0
NC_000016.10_56986530_56986625_+,0
NC_000005.10_150844794_150844853_-,0
NC_000003.12_34556360_34556422_-,0
NC_000012.12_116598739_116598861_-,0
NC_000015.10_88979649_88979705_+,0
NC_000006.12_69364793_69364906_-,0
NC_000001.11_110190400_110190495_-,0
NC_000002.12_198918221_198918346_-,0
NC_000004.12_90066657_90066803_+,0
NC_000005.10_69339511_69339588_-,0
NC_000002.12_105919111_105919215_-,0
NC_000009.12_35760743_35760931_-,0
NC_000009.12_96738669_96738719_+,0
NC_000013.11_106936995_106937123_-,0
NC_000004.12_121522722_121522781_-,0
NC_000013.11_80054188_80054313_+,0
NC_000001.11_51306279_51306392_+,0
NC_000003.12_54629242_54629301_-,0
NC_000013.11_104515296_104515352_+,0
NC_000012.12_46930431_46930538_+,0
NC_000021.9_14964560_14964679_+,0
NC_000008.11_77128480_77128554_-,0
NC_000004.12_2403365_2403508_+,0
NC_000010.11_110373384_110373668_-,0
NC_000020.11_55833987_55834142_-,0
NC_000008.11_83985189_83985302_+,0
NC_000014.9_99968112_99968192_-,0
NC_000001.11_116758527_116758583_-,0
NC_000002.12_126626425_126626526_+,0
NC_000021.9_37080320_37080406_-,0
NC_000007.14_153741741_153741800_+,0
NC_000002.12_34912563_34912619_-,0
NC_000005.10_157548317_157548451_+,0
NC_000011.10_101810538_101810618_+,0
NC_000002.12_21593200_21593247_+,0
NC_000008.11_96067423_96067545_+,0
NC_000020.11_42659599_42659661_+,0
NC_000007.14_13941284_13941325_+,0
NC_000005.10_112484862_112484969_-,0
NC_000002.12_176350656_176350736_+,0
NC_000018.10_40329595_40329657_+,0
NC_000009.12_120983201_120983278_+,0
NC_000003.12_93892987_93893049_+,0
NC_000017.11_1269082_1269369_-,0
NC_000003.12_84268758_84268784_-,0
NC_000007.14_67405729_67405809_-,0
NC_000009.12_108772749_108772886_+,0
NC_000009.12_114701677_114701877_+,0
NC_000010.11_47127849_47127926_+,0
NC_000017.11_35672916_35673041_-,0
NC_000010.11_61083154_61083210_+,0
NC_000010.11_55757868_55757933_-,0
NC_000008.11_39477212_39477406_+,0
NC_000002.12_56801968_56802024_+,0
NC_000007.14_22490744_22490998_+,0
NC_000023.11_94656675_94656755_+,0
NC_000001.11_10831875_10831946_-,0
NC_000002.12_57213013_57213051_-,0
NC_000001.11_177459170_177459259_-,0
NC_000005.10_121120766_121120840_-,0
NC_000004.12_64248634_64248681_-,0
NC_000004.12_38077673_38077726_-,0
NC_000006.12_166118765_166118887_+,0
NC_000010.11_102162087_102162185_-,0
NC_000004.12_181183080_181183157_-,0
NC_000012.12_69385957_69386067_-,0
NC_000006.12_63391245_63391301_+,0
NC_000007.14_143179603_143179731_-,0
NC_000010.11_81455712_81455864_-,0
NC_000008.11_59738874_59738981_-,0
NC_000006.12_111002605_111002658_-,0
NC_000004.12_115121374_115121478_+,0
NC_000001.11_25081293_25081427_-,0
NC_000013.11_54513317_54513406_+,0
NC_000014.9_71114204_71114260_-,0
NC_000003.12_8160119_8160181_+,0
NC_000018.10_32221486_32221548_-,0
NC_000017.11_52284239_52284379_+,0
NC_000003.12_115476867_115477019_-,0
NC_000001.11_218720701_218720757_+,0
NC_000008.11_123705686_123705751_+,0
NC_000001.11_172950737_172950835_+,0
NC_000013.11_94669178_94669219_-,0
NC_000012.12_48370343_48370492_+,0
NC_000012.12_62657884_62657934_+,0
NC_000009.12_136196030_136196182_-,0
NC_000008.11_23631838_23631996_-,0
NC_000019.10_17429755_17429847_+,0
NC_000001.11_82383811_82383879_-,0
NC_000013.11_51658580_51658741_-,0
NC_000018.10_9047894_9048010_+,0
NC_000002.12_79251014_79251085_-,0
NC_000016.10_51708635_51708754_-,0
NC_000019.10_18926232_18926294_-,0
NC_000002.12_148268755_148268805_-,0
NC_000013.11_91393300_91393386_-,0
NC_000006.12_22528350_22528421_-,0
NC_000003.12_136379253_136379369_+,0
NC_000003.12_60268574_60268630_+,0
NC_000011.10_96240726_96240809_+,0
NC_000024.10_14781376_14781495_-,0
NC_000005.10_44250701_44250793_+,0
NC_000012.12_69435595_69435681_-,0
NC_000002.12_20972287_20972352_+,0
NC_000015.10_79301837_79301884_+,0
NC_000003.12_156773080_156773226_+,0
NC_000014.9_87373631_87373690_+,0
NC_000008.11_60766991_60767065_-,0
NC_000004.12_146083975_146084031_+,0
NC_000005.10_177355925_177355978_+,0
NC_000010.11_38306373_38306465_+,0
NC_000003.12_154372505_154372603_+,0
NC_000014.9_66670326_66670406_-,0
NC_000023.11_104650218_104650286_-,0
NC_000001.11_224437347_224437565_-,0
NC_000013.11_60482266_60482295_-,0
NC_000006.12_118209762_118209839_-,0
NC_000008.11_29585420_29585674_-,0
NC_000015.10_52883254_52883295_-,0
NC_000004.12_22697954_22697998_+,0
NC_000023.11_17473535_17473600_-,0
NC_000007.14_80239279_80239341_+,0
NC_000023.11_71006619_71006912_+,0
NC_000015.10_48889380_48889412_+,0
NC_000009.12_30354152_30354238_+,0
NC_000005.10_121044626_121044769_-,0
NC_000012.12_112689641_112689745_-,0
NC_000001.11_69019535_69019582_-,0
NC_000023.11_152746748_152746813_+,0
NC_000008.11_74471563_74471670_-,0
NC_000014.9_49208011_49208133_+,0
NC_000009.12_102035196_102035273_+,0
NC_000013.11_106428601_106428765_+,0
NC_000006.12_144633814_144633906_-,0
NC_000009.12_130529951_130529983_-,0
NC_000008.11_98957183_98957266_-,0
NC_000018.10_47548133_47548228_-,0
NC_000020.11_54472597_54472731_-,0
NC_000010.11_60060101_60060169_+,0
NC_000013.11_74910187_74910261_-,0
NC_000001.11_166400508_166400642_+,0
NC_000023.11_42629107_42629283_+,0
NC_000004.12_2404551_2404688_+,0
NC_000012.12_114830993_114831184_-,0
NC_000020.11_37294382_37294432_-,0
NC_000021.9_20310052_20310210_-,0
NC_000003.12_164915272_164915334_-,0
NC_000007.14_47719809_47719874_+,0
NC_000017.11_61259355_61259648_-,0
NC_000008.11_100042886_100042987_+,0
NC_000006.12_65708164_65708190_+,0
NC_000023.11_40709377_40709403_+,0
NC_000005.10_170693184_170693270_-,0
NC_000013.11_26994631_26994726_-,0
NC_000013.11_110114656_110114820_+,0
NC_000010.11_63443841_63443960_+,0
NC_000005.10_102851939_102852154_-,0
NC_000004.12_48384781_48384957_-,0
NC_000006.12_67981833_67981943_-,0
NC_000010.11_8314204_8314272_+,0
NC_000017.11_20651618_20651734_+,0
NC_000006.12_81385522_81385590_+,0
NC_000004.12_112674253_112674303_-,0
NC_000009.12_30606322_30606363_+,0
NC_000011.10_133711293_133711364_+,0
NC_000012.12_110816168_110816323_-,0
NC_000002.12_211854352_211854396_+,0
NC_000009.12_99870926_99871045_-,0
NC_000009.12_7230937_7231074_-,0
NC_000003.12_2615359_2615415_-,0
NC_000009.12_21014148_21014192_+,0
NC_000018.10_40961195_40961254_+,0
NC_000011.10_11635603_11635791_+,0
NC_000017.11_21724623_21724820_-,0
NC_000018.10_73320804_73320965_-,0
NC_000004.12_70927136_70927276_-,0
NC_000019.10_496126_496326_-,0
NC_000005.10_109992283_109992360_+,0
NC_000001.11_191578823_191578906_-,0
NC_000023.11_76452991_76453068_+,0
NC_000012.12_30324129_30324185_-,0
NC_000005.10_121712010_121712063_+,0
NC_000002.12_136877387_136877449_-,0
NC_000005.10_89486122_89486190_+,0
NC_000005.10_163005599_163005649_-,0
NC_000011.10_89594860_89595138_+,0
NC_000001.11_76660313_76660402_-,0
NC_000023.11_94276723_94276809_+,0
NC_000023.11_125299804_125299869_-,0
NC_000005.10_41070676_41070732_+,0
NC_000010.11_121536159_121536206_+,0
NC_000013.11_87737174_87737251_-,0
NC_000009.12_124084578_124084628_-,0
NC_000018.10_70625810_70625857_-,0
NC_000008.11_23109684_23109743_-,0
NC_000008.11_38840049_38840120_-,0
NC_000017.11_64355857_64356018_+,0
NC_000016.10_60660715_60660771_+,0
NC_000023.11_126709820_126709924_-,0
NC_000023.11_94003182_94003265_+,0
NC_000012.12_113779882_113779923_+,0
NC_000002.12_199053145_199053195_-,0
NC_000006.12_81207144_81207200_-,0
NC_000023.11_104394436_104394510_-,0
NC_000023.11_102500306_102500347_-,0
NC_000004.12_136654052_136654099_-,0
NC_000004.12_129167836_129167877_+,0
NC_000010.11_61427646_61427810_+,0
NC_000006.12_50873288_50873341_+,0
NC_000016.10_49446126_49446155_+,0
NC_000006.12_170574111_170574173_-,0
NC_000002.12_160321652_160321771_+,0
NC_000005.10_42426720_42426863_-,0
